customer_id,gender,age,region_circle,connection_type,plan_type,contract_type,base_plan_category,tenure_months,monthly_charges,total_charges,avg_data_gb_month,avg_voice_mins_month,sms_count_month,overage_charges,is_family_plan,is_multi_service,network_issues_3m,dropped_call_rate,avg_data_speed_mbps,num_complaints_3m,num_complaints_12m,call_center_interactions_3m,last_complaint_resolution_days,app_logins_30d,selfcare_transactions_30d,auto_pay_enrolled,late_payment_flag_3m,avg_payment_delay_days,arpu,segment_value,nps_score,service_rating_last_6m,received_competitor_offer_flag,retention_offer_accepted_flag,is_churn
113057,Female,28,West,5G,Prepaid,No Contract,Prepaid Mini,58,167.88,9412.85,15.4,487.0,88.0,63.01,1,1,6,0.019379280842419504,18.74465799739535,0,1,1,0.0,11,2,1,0,0.8,168.97,Low,32.0,5.0,0,0,1
113058,Male,49,North,4G,Prepaid,No Contract,Prepaid Regular,3,325.83,1128.0,31.8,672.0,48.0,72.08,1,1,2,0.03306500875918847,18.84354823377984,1,1,1,4.2,7,4,0,1,5.2,349.86,Low,-11.0,3.0,0,0,1
113059,Female,73,North,Fiber Home Broadband,Postpaid,Month-to-Month,Postpaid Gold,69,697.49,50791.15,47.74,715.0,80.0,148.22,1,1,0,0.018341026561702268,13.559797872002601,0,1,1,0.0,5,1,1,0,0.1,699.64,Medium,0.0,4.2,0,0,0
113060,Male,18,Metro,4G,Prepaid,No Contract,Prepaid Mini,84,192.55,16931.96,21.4,490.0,27.0,66.35,0,0,2,0.060079828726369536,21.642107581070597,0,0,1,0.0,6,2,1,0,0.6,193.34,Low,5.0,4.6,1,0,0
113061,Female,50,West,5G,Prepaid,No Contract,Prepaid Regular,19,326.87,5019.46,31.46,837.0,46.0,0.0,0,0,0,0.010843800973039643,20.022516798464466,0,0,0,0.0,8,1,0,0,1.3,326.87,Low,8.0,3.8,0,0,0
113062,Female,61,Metro,4G,Prepaid,No Contract,Prepaid Mini,111,213.68,22763.49,20.88,721.0,0.0,100.97,0,1,2,0.0028208670721210846,21.181323450975963,0,0,1,0.0,6,0,0,1,3.0,214.59,Low,5.0,4.5,0,0,0
113063,Other,23,South,5G,Postpaid,Month-to-Month,Postpaid Gold,103,877.01,83820.93,23.94,664.0,15.0,115.22,1,0,1,0.015222525040984137,19.095345208425616,0,0,0,0.0,8,3,0,0,0.3,878.13,High,7.0,2.4,0,0,0
113064,Male,56,Metro,5G,Prepaid,No Contract,Prepaid Mini,114,212.8,25768.24,18.33,754.0,34.0,0.0,0,0,0,0.016657996005535632,16.076990877719467,2,4,2,5.3,10,1,1,1,4.3,212.8,Low,66.0,3.2,0,0,1
113065,Male,42,East,5G,Postpaid,Month-to-Month,Postpaid Silver,112,520.74,52864.07,30.3,482.0,0.0,53.91,1,0,3,0.03878375425504043,13.275979059996875,0,1,1,0.0,9,2,0,0,0.5,521.22,Medium,-38.0,3.4,0,0,0
113066,Female,52,North,Fiber Home Broadband,Prepaid,No Contract,Prepaid Mini,10,224.36,1937.12,5.43,512.0,107.0,31.23,0,1,1,0.0,15.011774911841304,0,1,2,0.0,8,1,1,0,0.0,227.48,Low,34.0,3.9,0,0,0
113067,Female,58,North,4G,Prepaid,No Contract,Prepaid Mini,54,200.15,9470.09,0.5,391.0,55.0,0.0,1,0,0,0.012477247583159195,15.105887419990983,0,1,2,0.0,13,1,0,0,0.4,200.15,Low,18.0,4.6,0,0,0
113068,Male,26,North,4G,Postpaid,1 Year,Postpaid Platinum,51,1463.14,71352.15,22.52,610.0,44.0,89.56,0,0,4,0.007561100605275071,15.973664884287423,0,0,0,0.0,5,3,1,0,0.0,1464.9,High,36.0,4.6,0,0,0
113069,Female,21,North,4G,Prepaid,No Contract,Prepaid Unlimited,3,639.23,1934.52,35.65,242.0,42.0,35.37,1,0,1,0.01004690104513747,11.992195008442021,0,0,1,0.0,5,4,0,1,6.8,651.02,Medium,27.0,4.9,0,0,1
113070,Female,36,East,5G,Postpaid,1 Year,Postpaid Gold,112,759.12,76301.78,32.04,670.0,59.0,60.06,1,0,4,0.02472053766367923,12.249989950191765,0,1,2,0.0,10,2,0,0,1.2,759.66,Medium,12.0,4.8,0,0,0
113071,Male,32,South,5G,Prepaid,No Contract,Prepaid Unlimited,4,568.32,2459.76,31.24,548.0,68.0,42.75,0,0,0,0.027328241303235634,7.893381983601024,0,1,1,0.0,7,1,0,0,1.0,579.01,Medium,39.0,3.6,1,0,1
113072,Female,34,Metro,4G,Prepaid,No Contract,Prepaid Mini,83,174.95,13822.76,44.13,659.0,100.0,89.13,0,1,0,0.022539052068799508,16.613294837745613,0,0,0,0.0,10,1,0,0,0.6,176.02,Low,41.0,3.6,0,0,0
113073,Male,70,North,Fiber Home Broadband,Prepaid,No Contract,Prepaid Unlimited,36,600.39,23490.82,39.59,389.0,69.0,95.85,1,0,3,0.008602957059066904,16.95497800478648,1,2,2,5.8,6,1,0,1,3.5,603.05,Medium,49.0,4.0,1,0,1
113074,Male,57,South,5G,Prepaid,No Contract,Prepaid Regular,72,294.3,17791.79,22.53,746.0,50.0,55.27,0,0,2,0.050816699098370374,15.755368580333274,0,0,0,0.0,11,2,1,0,0.7,295.07,Low,-6.0,4.3,0,0,1
113075,Female,38,West,4G,Prepaid,No Contract,Prepaid Mini,59,192.58,9638.24,20.38,536.0,49.0,25.42,1,0,2,0.02950346231221804,10.93282215048485,0,2,0,0.0,4,2,0,0,0.6,193.01,Low,18.0,5.0,0,0,0
113076,Female,52,Metro,4G,Prepaid,No Contract,Prepaid Unlimited,27,441.65,10555.32,7.38,672.0,76.0,48.07,0,0,2,0.002988575880007862,22.687430588554662,0,0,0,0.0,18,1,1,1,4.0,443.43,Medium,3.0,3.5,0,1,0
113077,Female,27,East,4G,Prepaid,No Contract,Prepaid Mini,52,236.91,11583.65,25.23,959.0,36.0,42.57,0,1,1,0.011867735673016279,12.791249598391904,0,0,1,0.0,11,1,0,0,1.1,237.73,Low,28.0,4.9,0,0,0
113078,Female,28,North,Fiber Home Broadband,Postpaid,Month-to-Month,Postpaid Silver,85,494.17,37134.14,41.91,1039.0,30.0,181.45,1,1,3,0.03190985485449664,18.031989308282554,0,0,1,0.0,8,1,1,0,1.0,496.3,Medium,37.0,4.0,0,1,0
113079,Other,23,East,5G,Prepaid,No Contract,Prepaid Regular,68,448.54,26488.9,36.42,354.0,53.0,96.83,1,1,1,0.012899006570841837,21.218601458297716,0,0,0,0.0,9,1,0,0,0.2,449.96,Medium,44.0,3.5,0,0,0
113080,Male,42,South,4G,Prepaid,No Contract,Prepaid Regular,27,348.35,10285.57,37.98,583.0,81.0,50.47,1,0,2,0.032369492607718826,24.399509589778347,1,1,1,5.1,12,4,0,0,0.4,350.22,Low,41.0,4.1,0,0,0
113081,Male,53,East,5G,Prepaid,No Contract,Prepaid Mini,31,194.78,5669.56,25.4,635.0,31.0,56.91,0,1,1,0.029025379196148428,12.973440921134385,1,1,2,4.1,8,3,0,1,1.9,196.62,Low,-15.0,2.6,0,0,0
113082,Male,46,North,5G,Postpaid,Month-to-Month,Postpaid Silver,83,445.23,34568.9,20.64,667.0,73.0,39.35,0,0,0,0.06437015719081952,9.787262226745316,1,2,2,7.4,5,1,1,0,0.0,445.7,Medium,1.0,3.7,0,0,1
113083,Female,49,North,5G,Prepaid,No Contract,Prepaid Regular,25,341.31,7336.66,29.06,297.0,20.0,67.2,1,0,2,0.041973422290076196,12.948972393104391,0,0,2,0.0,6,1,0,0,0.1,344.0,Low,34.0,4.0,0,0,0
113084,Female,27,North,4G,Prepaid,No Contract,Prepaid Regular,71,425.46,29526.31,33.17,695.0,3.0,33.68,0,0,1,0.0,22.64225315044365,1,1,1,2.0,11,2,0,0,0.0,425.93,Medium,3.0,3.7,0,0,1
113085,Female,54,Metro,5G,Postpaid,Month-to-Month,Postpaid Gold,116,817.85,96157.06,23.5,503.0,105.0,79.95,0,1,1,0.0,25.07246420555645,1,1,3,2.0,7,1,0,0,0.0,818.54,High,24.0,4.3,0,0,1
113086,Male,49,North,Fiber Home Broadband,Prepaid,No Contract,Prepaid Regular,69,393.23,26990.53,32.18,712.0,25.0,73.19,0,0,2,0.034675952241655046,17.580384880738997,1,1,1,4.1,9,7,0,1,3.4,394.29,Low,-1.0,4.5,0,0,0
113087,Male,72,West,5G,Postpaid,1 Year,Postpaid Silver,34,500.9,17158.18,19.55,306.0,85.0,43.12,0,0,1,0.04477199790120623,22.24175655890489,0,0,0,0.0,10,5,0,0,1.5,502.17,Medium,1.0,4.6,1,0,0
113088,Female,32,Metro,5G,Postpaid,1 Year,Postpaid Gold,80,920.57,79753.93,25.85,977.0,71.0,2.02,0,0,0,0.013128104230719858,16.342423839746893,0,0,0,0.0,9,2,1,0,1.0,920.6,High,14.0,2.5,0,0,1
113089,Female,21,South,5G,Prepaid,No Contract,Prepaid Mini,113,223.68,27555.93,19.4,788.0,103.0,134.75,0,0,1,0.010030500759769957,18.321395758958925,0,0,0,0.0,8,2,1,1,3.0,224.87,Low,21.0,3.5,0,0,0
113090,Male,43,West,Fiber Home Broadband,Prepaid,No Contract,Prepaid Unlimited,78,554.07,46604.49,26.14,570.0,8.0,99.21,0,0,2,0.0029502411602561097,16.479037551902614,0,0,1,0.0,6,0,0,1,1.1,555.34,Medium,43.0,4.3,0,0,0
113091,Female,29,North,Fiber Home Broadband,Prepaid,No Contract,Prepaid Unlimited,69,634.53,43697.47,27.66,776.0,15.0,105.15,0,1,0,0.025650477238456135,27.88792672046517,0,0,1,0.0,11,1,0,0,0.0,636.05,Medium,65.0,4.7,0,0,0
113092,Female,27,Metro,Fiber Home Broadband,Postpaid,Month-to-Month,Postpaid Silver,74,554.13,44632.9,24.95,679.0,40.0,54.43,0,1,3,0.02538637144570982,21.646544807734657,0,0,2,0.0,8,2,0,0,0.7,554.87,Medium,13.0,1.8,0,0,1
113093,Female,31,North,Fiber Home Broadband,Postpaid,Month-to-Month,Postpaid Gold,9,632.17,5729.07,17.04,547.0,0.0,122.04,1,1,2,0.0016871898280869206,20.386741482057218,0,1,1,0.0,11,1,0,0,0.1,645.73,Medium,13.0,3.1,0,0,1
113094,Male,56,Metro,Fiber Home Broadband,Prepaid,No Contract,Prepaid Mini,3,178.84,615.66,10.98,494.0,34.0,90.64,0,1,2,0.027503652909168806,19.038906986553577,1,1,1,3.7,10,3,1,0,0.7,209.05,Low,-9.0,4.1,0,0,1
113095,Female,42,West,Fiber Home Broadband,Prepaid,No Contract,Prepaid Unlimited,71,499.66,38776.11,44.24,528.0,82.0,94.31,0,0,2,0.0,21.461142405383534,2,2,3,3.9,9,1,0,0,0.9,500.99,Medium,27.0,3.5,0,0,1
113096,Male,67,South,5G,Prepaid,No Contract,Prepaid Regular,57,385.74,18478.66,32.14,814.0,74.0,44.82,0,0,0,0.03556212105293335,16.704262368747436,1,2,2,4.1,8,2,1,0,0.4,386.53,Low,25.0,3.3,0,0,0
113097,Male,24,West,4G,Prepaid,No Contract,Prepaid Regular,118,374.3,44397.02,23.07,959.0,38.0,75.19,0,0,2,0.025465208852726736,16.400099286435456,0,1,0,0.0,9,0,0,0,0.3,374.94,Low,49.0,3.1,0,0,0
113098,Female,71,Metro,5G,Prepaid,No Contract,Prepaid Regular,57,343.12,15881.93,35.05,360.0,15.0,146.35,0,0,2,0.030279271448509427,19.532649981717356,0,0,0,0.0,11,2,0,1,4.5,345.69,Low,30.0,4.1,0,0,0
113099,Male,41,North,4G,Postpaid,Month-to-Month,Postpaid Silver,100,494.28,41982.53,25.42,169.0,0.0,56.55,0,1,1,0.02572856052985833,11.678536584057047,0,0,2,0.0,10,2,0,1,3.7,494.85,Medium,33.0,4.0,0,0,0
113100,Male,48,East,Fiber Home Broadband,Prepaid,No Contract,Prepaid Regular,79,358.7,27737.77,39.08,910.0,40.0,26.02,0,1,1,0.005549606193015016,18.415549925137988,0,1,1,0.0,9,3,1,0,0.0,359.03,Low,-10.0,3.2,0,0,1
113101,Male,64,West,4G,Prepaid,No Contract,Prepaid Unlimited,37,618.47,22407.32,18.62,527.0,71.0,33.72,0,0,1,0.011526338442525152,21.805243087242886,0,1,0,0.0,10,3,0,0,0.0,619.38,Medium,29.0,4.3,0,0,0
113102,Male,46,South,4G,Prepaid,No Contract,Prepaid Unlimited,103,743.19,79052.04,14.17,557.0,54.0,91.66,0,0,1,0.03143190154986808,17.912918777883014,1,1,1,1.3,6,4,1,0,0.9,744.08,Medium,34.0,2.9,0,0,1
113103,Female,27,East,4G,Postpaid,1 Year,Postpaid Gold,12,781.17,9006.83,13.08,200.0,65.0,0.0,0,0,1,0.023925083871639195,22.8675125135508,0,1,1,0.0,5,0,0,0,0.0,781.17,Medium,15.0,3.3,0,0,0
113104,Male,31,West,4G,Prepaid,No Contract,Prepaid Regular,83,354.05,30927.13,21.57,670.0,86.0,116.98,0,0,3,0.03478572639749522,24.353521472651728,2,2,2,3.9,10,2,1,1,7.3,355.46,Low,50.0,3.9,0,0,1
113105,Female,70,South,4G,Prepaid,No Contract,Prepaid Regular,55,373.87,16505.45,4.62,133.0,41.0,36.19,0,1,1,0.026176619540499026,15.687795920592182,0,0,0,0.0,4,3,1,0,0.9,374.53,Low,18.0,3.7,0,0,1
113106,Female,21,North,4G,Postpaid,Month-to-Month,Postpaid Silver,87,546.48,47401.29,23.64,988.0,40.0,13.64,0,0,3,0.01424153140269845,25.255359183770047,0,0,1,0.0,11,2,1,0,1.1,546.64,Medium,44.0,3.9,0,0,0
113107,Male,69,East,4G,Postpaid,Month-to-Month,Postpaid Silver,12,505.87,5179.11,16.8,394.0,60.0,42.66,0,0,1,0.0,12.982130558037216,0,0,0,0.0,5,1,0,0,0.0,509.42,Medium,-6.0,4.2,0,0,1
113108,Female,56,North,5G,Prepaid,No Contract,Prepaid Regular,25,362.55,8506.97,20.66,740.0,81.0,107.26,0,1,2,0.0,24.390970869231047,0,2,1,0.0,7,0,0,0,1.6,366.84,Low,15.0,2.5,1,0,1
113109,Male,47,North,Fiber Home Broadband,Prepaid,No Contract,Prepaid Regular,36,348.11,12802.46,30.26,621.0,0.0,0.0,0,0,2,0.016533210622592526,10.188054461002949,0,0,0,0.0,9,2,1,0,1.2,348.11,Low,98.0,3.0,1,0,1
113110,Male,36,South,4G,Prepaid,No Contract,Prepaid Regular,68,338.66,23251.19,30.49,845.0,45.0,47.63,1,0,0,0.014649455937906428,17.320987769516716,0,0,0,0.0,6,2,0,0,0.2,339.36,Low,53.0,5.0,1,0,1
113111,Male,67,South,4G,Prepaid,No Contract,Prepaid Regular,110,465.19,54024.4,8.37,453.0,54.0,61.74,1,0,3,0.02142087541833119,16.468974784455394,1,1,3,4.0,9,1,1,0,0.5,465.75,Medium,63.0,4.1,0,0,1
113112,Male,19,North,5G,Postpaid,1 Year,Postpaid Silver,109,506.06,45650.87,34.96,367.0,10.0,135.96,0,0,0,0.0035849573733945997,22.667919247458634,0,0,0,0.0,6,1,1,0,0.5,507.31,Medium,-11.0,4.3,0,0,0
113113,Male,58,South,Fiber Home Broadband,Prepaid,No Contract,Prepaid Mini,78,247.1,17244.23,17.82,1112.0,89.0,30.97,1,1,0,0.014419084779906777,19.26066038688512,1,2,1,4.7,11,2,0,1,5.6,247.5,Low,-15.0,3.0,0,1,1
113114,Male,29,East,5G,Prepaid,No Contract,Prepaid Regular,14,338.43,4156.57,3.55,251.0,42.0,84.93,0,0,1,0.0,17.269699683549323,0,0,0,0.0,9,3,0,0,0.6,344.5,Low,-24.0,3.3,0,0,1
113115,Female,38,East,5G,Prepaid,No Contract,Prepaid Regular,94,308.58,28921.32,3.04,744.0,13.0,15.21,0,0,0,0.00025135312180047525,15.598942260922813,0,1,1,0.0,6,1,1,0,2.2,308.74,Low,-3.0,3.8,0,0,1
113116,Female,21,West,4G,Postpaid,Month-to-Month,Postpaid Gold,102,688.97,75626.33,35.02,394.0,62.0,130.38,0,0,1,0.02471534872518315,19.471604793341868,0,0,2,0.0,3,3,0,0,1.1,690.25,Medium,-10.0,4.1,0,0,0
113117,Female,50,North,5G,Postpaid,1 Year,Postpaid Silver,65,483.26,32206.41,28.63,240.0,47.0,91.49,0,1,2,0.019265487146923773,15.363140634222937,0,0,0,0.0,14,3,0,0,1.1,484.67,Medium,61.0,5.0,0,0,0
113118,Female,26,Metro,5G,Postpaid,Month-to-Month,Postpaid Gold,8,638.93,5058.75,35.44,590.0,23.0,55.23,0,1,2,0.012234938699370305,14.000142805410986,0,0,0,0.0,10,1,1,1,4.6,645.83,Medium,50.0,4.1,1,0,0
113119,Female,24,Metro,4G,Prepaid,No Contract,Prepaid Unlimited,21,679.53,13745.36,46.65,726.0,66.0,33.4,0,1,1,0.02174308055479632,14.529511344475704,0,0,0,0.0,7,2,1,0,0.3,681.12,Medium,31.0,3.4,0,0,1
113120,Male,36,East,5G,Prepaid,No Contract,Prepaid Mini,97,193.75,19458.14,21.21,313.0,1.0,78.45,0,0,2,0.0202058982384386,10.279941778011944,0,1,0,0.0,6,2,0,1,4.7,194.56,Low,34.0,4.3,0,0,0
113121,Female,46,Metro,4G,Prepaid,No Contract,Prepaid Mini,18,204.23,2951.71,38.04,631.0,42.0,6.05,0,0,2,0.045625498761093466,16.168087854849556,0,1,0,0.0,7,2,0,1,5.1,204.57,Low,19.0,4.4,0,0,0
113122,Male,71,West,4G,Prepaid,No Contract,Prepaid Regular,41,311.23,10542.9,17.65,424.0,47.0,61.35,0,0,1,0.017733498866803126,25.722678915768533,0,0,0,0.0,9,1,0,0,0.4,312.73,Low,8.0,4.3,0,1,0
113123,Female,65,West,4G,Prepaid,No Contract,Prepaid Regular,92,292.83,29002.09,19.15,618.0,43.0,0.0,0,0,1,0.052715638191926054,24.07733482166092,0,0,3,0.0,5,1,1,0,0.2,292.83,Low,25.0,3.2,0,0,0
113124,Female,40,North,5G,Prepaid,No Contract,Prepaid Regular,19,306.55,5422.16,33.68,1037.0,88.0,16.77,1,0,0,0.015231549144036332,29.739504776190618,0,1,1,0.0,6,2,0,0,0.6,307.43,Low,-19.0,3.5,0,0,1
113125,Male,51,Metro,5G,Prepaid,No Contract,Prepaid Mini,52,234.43,10050.33,11.44,580.0,94.0,47.47,1,0,2,0.01581308103258857,22.88142516457738,1,1,1,5.9,7,0,0,1,1.0,235.34,Low,-3.0,3.2,0,0,1
113126,Female,61,North,5G,Postpaid,Month-to-Month,Postpaid Gold,82,874.06,70262.89,7.55,954.0,106.0,49.59,0,0,4,0.008136732059808777,8.666393607444967,0,0,1,0.0,9,1,1,0,0.0,874.66,High,-3.0,4.3,0,1,0
113127,Female,39,South,4G,Prepaid,No Contract,Prepaid Regular,60,344.95,22027.21,11.83,292.0,21.0,71.48,0,0,0,0.014201187446846227,21.298614885395597,0,0,1,0.0,7,1,0,0,0.1,346.14,Low,-22.0,3.7,0,0,0
113128,Female,61,Metro,5G,Postpaid,Month-to-Month,Postpaid Platinum,105,1052.87,117302.19,15.52,579.0,24.0,59.13,1,0,0,0.02059570108621286,14.917351058775434,1,1,3,3.5,7,1,0,0,1.8,1053.43,High,8.0,5.0,0,0,1
113129,Male,55,West,5G,Prepaid,No Contract,Prepaid Regular,22,352.9,7669.89,13.79,583.0,18.0,50.58,0,0,0,0.0021886943513726477,24.63878347252441,0,1,3,0.0,7,0,1,1,2.4,355.2,Low,44.0,3.5,0,0,1
113130,Female,58,East,4G,Postpaid,1 Year,Postpaid Platinum,69,1343.72,99630.58,17.75,950.0,49.0,37.51,0,0,2,0.035081432238769986,8.395993550992628,0,0,1,0.0,7,1,1,0,0.2,1344.26,High,20.0,4.2,0,0,0
113131,Female,73,Metro,5G,Prepaid,No Contract,Prepaid Regular,44,425.23,19858.17,34.43,842.0,16.0,37.27,0,1,1,0.0,6.558996806511935,0,1,1,0.0,7,2,1,0,1.0,426.08,Medium,0.0,3.9,0,0,1
113132,Male,39,South,5G,Prepaid,No Contract,Prepaid Regular,67,440.93,31351.73,28.96,533.0,53.0,0.0,0,0,0,0.030367017437684315,14.357592772544761,1,1,3,3.1,9,0,0,0,0.0,440.93,Medium,27.0,3.4,0,0,0
113133,Female,21,Metro,5G,Prepaid,No Contract,Prepaid Regular,16,363.51,5636.5,20.82,809.0,0.0,64.72,0,0,1,0.002843940281703858,22.027113783438747,0,0,1,0.0,9,1,1,0,1.1,367.56,Low,25.0,4.4,0,0,0
113134,Male,48,West,4G,Postpaid,Month-to-Month,Postpaid Silver,82,461.02,32118.67,29.92,733.0,7.0,93.27,0,0,3,0.0,16.07923644141553,0,0,0,0.0,3,3,0,0,0.2,462.16,Medium,36.0,3.0,1,0,0
113135,Female,36,South,4G,Prepaid,No Contract,Prepaid Regular,25,359.96,8885.01,41.6,438.0,41.0,41.24,0,0,0,0.01765978735209154,15.137197812648049,0,1,2,0.0,5,5,1,1,6.0,361.61,Low,-42.0,3.6,0,0,1
113136,Male,21,North,4G,Prepaid,No Contract,Prepaid Regular,97,320.26,26941.94,29.73,454.0,51.0,20.47,1,1,1,0.0,15.523237658052741,0,0,0,0.0,6,1,1,0,0.6,320.47,Low,12.0,2.3,0,0,0
113137,Male,26,Metro,5G,Postpaid,1 Year,Postpaid Platinum,106,1347.69,126997.79,34.65,473.0,0.0,72.09,1,0,1,0.03513118754292038,19.069911566356563,0,0,1,0.0,6,3,1,0,1.6,1348.37,High,63.0,3.3,0,0,0
113138,Male,48,South,Fiber Home Broadband,Prepaid,No Contract,Prepaid Unlimited,41,684.32,23174.1,22.29,870.0,59.0,73.17,0,1,0,0.03170370775209031,17.363276261770547,0,0,0,0.0,10,5,1,0,0.0,686.1,Medium,47.0,3.4,1,0,0
113139,Female,72,North,5G,Postpaid,1 Year,Postpaid Silver,86,490.36,37313.0,32.18,745.0,103.0,41.12,0,0,4,0.002557471835809129,15.53522126507317,0,1,0,0.0,4,1,0,0,0.3,490.84,Medium,13.0,3.7,1,0,1
113140,Female,37,East,4G,Postpaid,2 Year,Postpaid Silver,66,536.27,29149.52,34.0,715.0,128.0,105.69,0,0,2,0.017025449364796982,6.078657299154266,0,0,1,0.0,3,0,0,1,4.5,537.87,Medium,13.0,1.8,1,1,0
113141,Male,49,East,5G,Prepaid,No Contract,Prepaid Regular,102,397.13,43738.96,3.18,1002.0,52.0,62.08,0,0,0,0.039663008624678794,21.117771047704878,0,0,1,0.0,12,1,1,0,0.8,397.74,Low,29.0,3.6,0,0,0
113142,Male,28,North,5G,Postpaid,Month-to-Month,Postpaid Gold,111,704.86,70947.32,49.19,526.0,37.0,233.99,0,0,3,0.0,21.518867235010273,0,0,1,0.0,12,2,0,1,1.4,706.97,Medium,-13.0,3.4,0,1,0
113143,Female,25,Metro,5G,Prepaid,No Contract,Prepaid Unlimited,105,665.49,70937.64,20.34,285.0,59.0,63.73,0,0,3,0.061513408314277165,11.887947736084847,0,0,3,0.0,12,2,1,0,0.0,666.1,Medium,20.0,4.5,0,0,1
113144,Male,62,North,4G,Postpaid,Month-to-Month,Postpaid Silver,31,509.38,15487.33,19.32,933.0,79.0,43.72,0,0,1,0.0322566964553541,17.17782539139369,0,0,2,0.0,6,2,1,0,0.3,510.79,Medium,-27.0,4.5,0,0,0
113145,Male,52,North,4G,Prepaid,No Contract,Prepaid Unlimited,71,570.44,39698.73,24.09,785.0,73.0,36.86,0,0,1,0.01871110309501741,9.117433654061582,0,1,0,0.0,10,6,1,0,0.7,570.96,Medium,45.0,3.6,0,0,0
113146,Other,28,North,5G,Postpaid,1 Year,Postpaid Silver,12,432.27,5187.89,43.6,170.0,103.0,129.17,0,0,0,0.027512048313404782,17.239469104276413,0,0,0,0.0,8,3,1,0,0.5,443.03,Medium,11.0,3.5,1,0,0
113147,Male,46,Metro,4G,Prepaid,No Contract,Prepaid Mini,37,210.6,7710.3,7.08,782.0,38.0,30.07,1,0,1,0.016822433322653912,10.265218525591942,1,1,2,4.0,4,3,1,0,0.6,211.41,Low,-16.0,3.8,0,0,1
113148,Female,51,West,Fiber Home Broadband,Prepaid,No Contract,Prepaid Regular,44,376.59,16121.04,32.23,223.0,39.0,55.58,0,1,1,0.03713273047538945,12.257852394766148,0,0,0,0.0,4,0,0,0,0.0,377.85,Low,-9.0,4.1,0,0,0
113149,Male,21,East,Fiber Home Broadband,Postpaid,Month-to-Month,Postpaid Gold,59,975.49,62157.33,21.93,296.0,50.0,41.0,0,0,3,0.02638486963211439,14.441478938017518,0,0,0,0.0,9,5,1,0,0.4,976.18,High,-13.0,4.2,0,0,0
113150,Female,35,Metro,Fiber Home Broadband,Prepaid,No Contract,Prepaid Mini,100,174.12,15068.28,31.32,760.0,0.0,28.07,0,0,1,0.02923144805167232,19.562562840350836,1,2,4,4.4,7,2,1,0,2.0,174.4,Low,50.0,4.1,1,0,0
113151,Female,67,West,5G,Prepaid,No Contract,Prepaid Mini,3,234.93,577.35,18.58,1007.0,32.0,0.0,0,1,4,0.008331574846198807,21.243014568854303,0,1,3,0.0,10,1,1,0,1.5,234.93,Low,-44.0,3.7,0,1,1
113152,Male,38,West,Fiber Home Broadband,Postpaid,Month-to-Month,Postpaid Platinum,59,1362.7,83919.2,23.6,1046.0,35.0,0.0,0,0,0,0.02479349532993394,16.27547078936705,0,0,1,0.0,2,0,0,1,7.2,1362.7,High,57.0,4.7,0,0,0
113153,Female,58,East,Fiber Home Broadband,Postpaid,Month-to-Month,Postpaid Gold,98,769.56,62721.64,18.11,442.0,36.0,117.69,0,0,0,0.003612392145988557,15.072878654799432,0,1,2,0.0,8,2,1,0,0.2,770.76,Medium,12.0,3.8,0,0,0
113154,Female,52,West,Fiber Home Broadband,Prepaid,No Contract,Prepaid Regular,28,389.79,8777.22,26.38,653.0,58.0,0.0,0,0,2,0.034970617659369804,1.474976942329338,1,1,1,4.8,11,1,1,0,0.0,389.79,Low,55.0,3.5,0,0,1
113155,Female,18,Metro,Fiber Home Broadband,Prepaid,No Contract,Prepaid Regular,96,294.4,27856.6,17.51,759.0,80.0,0.0,0,0,0,0.05615729795702043,15.723253103994889,1,2,1,0.7,7,2,0,0,0.5,294.4,Low,-18.0,4.5,0,0,1
113156,Male,72,North,4G,Prepaid,No Contract,Prepaid Regular,10,429.35,4410.38,25.9,589.0,105.0,31.67,0,0,0,0.0054175367535654224,22.43378453869224,0,0,0,0.0,6,1,1,0,0.2,432.52,Medium,-4.0,4.2,0,1,0
113157,Male,72,South,4G,Prepaid,No Contract,Prepaid Regular,61,342.46,20634.68,29.23,350.0,22.0,43.49,1,0,2,0.011028061453331975,16.42948401144536,1,2,2,3.2,12,1,0,0,0.7,343.17,Low,18.0,4.7,0,0,1
113158,Female,56,South,Fiber Home Broadband,Postpaid,Month-to-Month,Postpaid Silver,118,460.98,53827.38,46.52,180.0,56.0,209.13,0,0,0,0.03592825521878422,10.360622154720113,1,2,2,2.9,7,1,1,0,0.0,462.75,Medium,-19.0,4.0,0,0,0
113159,Male,27,South,4G,Prepaid,No Contract,Prepaid Mini,45,197.18,7904.13,26.85,464.0,43.0,10.96,0,0,1,0.034245373781078815,22.871887707873483,0,0,1,0.0,8,2,0,0,0.6,197.42,Low,28.0,3.2,0,0,0
113160,Male,66,North,4G,Prepaid,No Contract,Prepaid Regular,77,354.17,27307.59,19.81,669.0,52.0,43.93,1,0,0,0.028061700610915452,9.318706741009697,0,0,0,0.0,9,4,0,1,4.4,354.74,Low,17.0,2.9,1,0,0
113161,Male,18,West,5G,Prepaid,No Contract,Prepaid Regular,21,314.92,6112.31,18.08,478.0,41.0,35.85,0,1,2,0.02462165309846444,18.6892997703341,0,0,1,0.0,13,3,0,0,0.1,316.63,Low,28.0,4.9,0,0,1
113162,Female,47,Metro,4G,Prepaid,No Contract,Prepaid Mini,51,237.96,12927.66,16.32,1098.0,35.0,95.35,0,0,3,0.015026692190350341,24.203399822908757,0,0,1,0.0,9,1,0,0,0.0,239.83,Low,39.0,3.4,0,0,1
